color,city,screename,text,latitude,longitude,created_at
small_green,Chicago,CreativeCounse1,he is amazing at 80 years old he played for two hours straight with no breaks httptcowegkbe3h6k,42.2789,-89.6186,2013-04-14 04:26:20
small_green,Chicago,Adam_Aguirre_,i get paid to fuck bitches,41.5242,-87.8028,2013-04-14 05:23:57
small_green,Chicago,XoAmazingg_Sav,thehotchick is on right now amp i just realized billy kind of looks like brandenlippold lolol,41.1215,-87.7486,2013-04-14 05:25:19
small_green,Chicago,_KeelyElisabeth,happy birthday kaelenjohnson32 ,40.7404,-89.5904,2013-04-14 05:26:19
small_green,Chicago,WhiteSoxDiaries,bobobotelho oh sweetie ur so cute its not an evil empire any more  they home grow their talent far more  and their history has made,40.5689,-89.6126,2013-04-14 06:26:09
small_green,Chicago,Trae_Tha_Truth7,words can not even describe how much i look up to arnold schwarzenneger  /
legend,41.8749,-87.627,2013-04-12 18:40:27
small_green,Chicago,co984life,im at the shops of grand avenue  shopsofgrandave milwaukee wi w 5 others httptcom2akhiuoyj,43.0384,-87.9145,2013-04-12 18:42:02
small_green,Chicago,theBIGCAT7412,dannyweymier23 jersey,42.9802,-88.0651,2013-04-12 18:42:33
small_green,Chicago,flashreaction,0ut0fmymind kay after school youre telling me what they said  and hahahah sowwy p,43.3305,-88.2853,2013-04-12 18:42:39
small_green,Chicago,Doouble_D,cpearson everything will be just fine p,39.98,-87.6346,2013-04-12 19:40:45
small_green,Chicago,SanJuanVentures,recon lunch break for drawer pulls hafeleamerica for our rebldgtogthr house volunteer httptcoi2aivgdc2x,41.89,-87.6332,2013-04-12 19:40:47
small_green,Chicago,alwaysblonde420,when people try to give me back like 20 cents in change i just say keep it and walk out,42.7184,-88.7203,2013-04-12 19:40:59
small_green,Chicago,blackpeopl3,drebabyyy jolly ranchers read rip cuz its piece they rest in,41.5163,-88.2314,2013-04-12 20:40:53
small_green,Chicago,50Eric,nap time before work 💤💤💤,42.855,-87.9016,2013-04-12 20:41:58
small_green,Chicago,Deee_Nicoleee,because fuck you thats why,41.955,-87.9583,2013-04-12 20:42:00
small_green,Chicago,MarinaRebellato,“relatablequote jesus didnt sacrifice his own life for you to wear knee high converse” kellyjean509 yourlife,43.0729,-87.8922,2013-04-12 21:40:43
small_green,Chicago,Toast_ToSuccess,the bitches call me chauncey,42.2898,-85.6179,2013-04-12 21:41:10
small_green,Chicago,ParentlAdvisory,im at walmart supercenter milwaukee wi httptco4pju9iua6o,43.1216,-88.0412,2013-04-12 21:42:00
small_green,Chicago,fless13,drinking a leikeim premium by brauhausleikeim at thebeermarketvh — httptcot5nmf3cybj,42.2032,-87.934,2013-04-12 22:40:46
small_green,Chicago,matt_jozwik720,good luck to my bro imworthyourkyle on his act tomorrow,41.7893,-87.7711,2013-04-12 22:42:12
small_green,Chicago,CalySwagg,so nk,42.0944,-84.9882,2013-04-12 23:41:18
small_green,Chicago,matt_nox,popped a hot pepper now im sweating,42.0934,-88.0444,2013-04-12 23:41:35
small_green,Chicago,DresilDwaggy,im at federal signal university park il httptcosnrifd1opc,41.4504,-87.7538,2013-04-13 00:41:07
small_green,Chicago,destroy_time,i need a boyfriendeventual husband who knows how things work in the real world as i am the least practical person i know,42.2828,-88.9998,2013-04-13 00:41:40
small_green,Chicago,AhYoThatsPharon,its been a whole week since i smoked ,41.6203,-87.5836,2013-04-13 01:40:16
small_green,Chicago,CoachVest,rscottanderson thanks well get over the hump here you guys playing this weekend,42.1574,-88.5578,2013-04-13 01:41:08
small_green,Chicago,jeff_dowty,redreporter time to send hoover back down,41.1627,-85.1121,2013-04-13 01:42:05
small_green,Chicago,katieb128,wishbone lovin httptconly8uljzbb,41.3858,-85.3077,2013-04-13 03:51:10
small_green,Chicago,emmawynnae,read for those fights goicehogs  bmo harris bank center httptco7fs2tdceuj,42.2702,-89.0962,2013-04-13 03:51:12
small_green,Chicago,YadiraCorrea,poor white girls dressed like tramps on traini bet they getting fucked with right now by those dudes god bless them,41.8753,-87.6876,2013-04-13 03:51:38
small_green,Chicago,Chrismillard97,kylek245 you forgive me,43.128,-88.4882,2013-04-13 03:52:44
small_green,Chicago,djbonnes,kristynfyffe txt me,41.8041,-87.8524,2013-04-13 03:53:18
small_green,Chicago,check_myspanish,you know im getting scared by so many compliments missclassypants,41.9454,-88.7735,2013-04-13 04:51:50
small_green,Chicago,iaintnohipster9,bestfriend back massages are the best,41.931,-87.9259,2013-04-13 04:52:05
small_green,Chicago,likkme_asw16,shut yo lil punk ass up fuh i drop yuu like i did this bitch,41.5932,-87.3626,2013-04-13 04:53:04
small_green,Chicago,lovenelson24,fayestarr16 cuz u know when im off twitter,40.6686,-89.6388,2013-04-13 04:53:57
small_green,Chicago,YourBUDdyJimmy,miguel96kini hahaha too fuckin funny xd im still laughin at it lolol ,41.8359,-87.7541,2013-04-13 05:53:07
small_green,Chicago,m_bork30,davidr61 go hard or go home some bitches go home for real lol,41.9489,-87.6621,2013-04-13 05:54:18
small_green,Chicago,AYYYYman_,i hate havin munchies and no food in the crib,42.0394,-87.8376,2013-04-13 06:56:24
small_green,Chicago,hipnatizindiva,meggettman nf,41.8653,-87.71,2013-04-13 07:54:56
small_green,Chicago,THEODOREE21,drizz773 yeah bro lol im fucked up,41.932,-87.7651,2013-04-13 08:56:12
small_green,Chicago,_xTTS,all this tossing and turning im doing ,43.0558,-87.9601,2013-04-13 10:52:48
small_green,Chicago,Dee_Sabree,she has finally lost her damn mind,41.7126,-86.8971,2013-04-13 11:52:34
small_green,Chicago,AdamSenn1,bobkevoian mjoy513 scott dunn,43.4117,-87.87,2013-04-13 12:52:39
small_green,Chicago,shayla1123,ooooooh yeah  boy you make me feel you make me feel soooooo gooooood ♥ vaskimusic,40.5812,-89.6324,2013-04-13 13:53:32
small_green,Chicago,KnowledgeBolus,135 total now,43.0717,-89.3801,2013-04-13 14:51:13
small_green,Chicago,linder_socks,hortontanner there was snow,41.9354,-85.6254,2013-04-13 14:52:36
small_green,Chicago,PrettiiGang,my momma goin out tonite,41.866,-87.7299,2013-04-13 14:53:15
small_green,Chicago,LoveMelissaAnne,peejet thats what im saying,41.9032,-87.6424,2013-04-13 15:51:08
small_green,Chicago,hawkesque,still be effective too,42.8782,-87.9439,2013-04-13 15:51:52
small_green,Chicago,jbones3000,im at omalleys liquor kitchen chicago il httptcodkpnb9ldzu,41.947,-87.654,2013-04-13 15:52:01
small_green,Chicago,norisrose,we had a blast  hebrubday  pilsen httptcocyxdhrhsbp,41.8548,-87.6603,2013-04-13 15:52:02
small_green,Chicago,EmilyCaroline,emily in crayon sculpture diemchau crayons sculpture mini miniature art chicago seattle … httptco8v7xy5scvj,41.8858,-87.6514,2013-04-13 15:53:08
small_green,Chicago,YourBUDdyJimmy,just when the weather was gettin warm and sexy the sky decides to jizz on all of us fuck snow,41.8366,-87.7529,2013-04-13 16:51:26
small_green,Chicago,terryamerson,ardentynekent thanks arden i must learn to proof read  habit of leaving out prepositions amp spelling poorly when tweeting real time,42.9802,-88.2878,2013-04-13 16:52:22
small_green,Chicago,ClintTJohnson,jamelynbrooke the noise aspect the dirt aspect whats your least favorite constructional issue,41.2297,-85.8192,2013-04-13 16:53:48
small_green,Chicago,aaliyah_payne,i hate how it feels like everyone else is so much more important to you than i am,42.0839,-86.4396,2013-04-13 17:52:45
small_green,Chicago,Johnatron4000,serious question is there a way to get voicemails onto social media thekinasty borealis9 gobblegobble,41.701,-86.2431,2013-04-13 17:53:21
small_green,Chicago,annieschultz23,i am aware that i am less than some people prefer me to be but most people are unaware that i am so much more than what they see,40.4763,-88.3735,2013-04-13 18:51:09
small_green,Chicago,paigemarie017,omg kfaichhhh finally works with me 😍,40.547,-89.6443,2013-04-13 18:52:59
small_green,Chicago,AlexandraLekas, enjoying my favorite people  wrigley field httptcoa6suxgeird,41.9483,-87.6555,2013-04-13 18:54:11
small_green,Chicago,whoaaitslo,my shoulder is straight killin me,42.9644,-85.6805,2013-04-11 16:40:21
small_green,Chicago,Amen_Fashiiion,im so pissed off right now i could fucking kill on top of that i dont even know where my car keys are,41.8505,-87.7776,2013-04-11 18:41:26
small_green,Chicago,laurenno,cannot wait to be out of my house college college college,42.1292,-88.325,2013-04-11 18:41:39
small_green,Chicago,beamerORbienz,ooangela im secretly praying that happens i dont wanna take alot of time off,42.3268,-85.5213,2013-04-11 18:41:40
small_green,Chicago,LaurenSchaaf,i need new shoes,41.8315,-88.0706,2013-04-11 19:40:11
small_green,Chicago,esacholita,itsannieeboo yeaa still/
nothing  fuckk not even my brother,42.3976,-87.8545,2013-04-11 19:40:28
small_green,Chicago,NickCianci1,lol bases loaded and bslillibridge is up,41.546,-87.445,2013-04-11 19:41:17
small_green,Chicago,chitowndt,im at flair tower chicago illinois httptcorbxcjje8py,41.8942,-87.6351,2013-04-11 21:40:11
small_green,Chicago,izzynolan8,view from the ferris wheel on navy pier foggy chicagotrip2013  navy pier chicago httptcob3nwxbretd,41.8903,-87.6126,2013-04-11 22:40:45
small_green,Chicago,CameronStadler,troymerr21 u already know,42.8911,-85.7507,2013-04-11 22:40:53
small_green,Chicago,__xxxxxxxxxxxx,me and jada will probably cry tomorrow,40.1447,-87.6005,2013-04-11 22:41:21
small_green,Chicago,Lick_Hitta_,so lil mook antwanloybe aint no bitch in his blood go follow him hoes,41.0228,-87.6174,2013-04-12 00:40:09
small_green,Chicago,Maddi_Lea98,so th my girl molli for making have our goals tonight  so proudaa u mollichristinee ♡,42.1318,-89.2782,2013-04-12 00:40:10
small_green,Chicago,jamesppoland,sydneymorgan25 lmao his logic  facebook famous gt graduating,42.0059,-88.1118,2013-04-12 00:40:13
small_green,Chicago,ThreeRiversBlog,work weekend weeeeee  sleep inn amp suites httptcoco8cih84j1,40.74,-89.6226,2013-04-12 00:41:05
small_green,Chicago,keagaaan_,heyy dam u kinda sexy ,41.7826,-87.775,2013-04-12 00:41:19
small_green,Chicago,TRILLstead,thibs spent 7yrs w knicks idk that,42.0735,-87.9937,2013-04-12 01:41:01
small_green,Chicago,hmendoza1486,im gonna delete every1 but family amp quite possibly church members from fb gotta shut myself off from the world for a while gotta reboot,41.5106,-87.4719,2013-04-12 01:41:06
small_green,Chicago,Amyyloveee_14,abcasillas97 thanks ,41.6323,-87.5073,2013-04-12 01:41:13
small_green,Chicago,cruzkarla88,cutting all my hair off soon💇,41.8925,-87.7104,2013-04-12 04:40:18
small_green,Chicago,SooWoo3491,wow so impressed 14 and playing in the masters when i was 14 i was winning titles in pony and damn sure wasnt wearing no salmon pants,41.4979,-88.0829,2013-04-12 04:40:34
small_green,Chicago,Rubixmeeshh,rubixmeeshh rachel this convo isnt real,42.12,-87.7979,2013-04-12 04:40:47
small_green,Chicago,rach_smith19,rcrarebreed10 well im honored,42.29,-85.6165,2013-04-12 04:41:27
small_green,Chicago,lovexaffections,no reason too lie bout sex nomire everybodys growingup ,40.1264,-88.2478,2013-04-12 05:40:46
small_green,Chicago,YlseJessel,better lol,41.5321,-88.1532,2013-04-12 05:41:58
small_green,Chicago,Teglia93,i would do anything for you and you would do the same for me we arent perfect but we make it work itsjustus thankyousomuch,42.1786,-88.3882,2013-04-12 06:40:55
small_green,Chicago,BabyDrizzy123,jessicaramsey86 sure ill hook you uppp 😉👃 hahahha,42.3274,-88.9824,2013-04-12 06:42:18
small_green,Chicago,R_o_c_c,carissak1023 why do you work so much,43.0398,-87.9071,2013-04-12 12:41:15
small_green,Chicago,HuntkingRyan,wisemansi never let the sadness of your past and the fear of your future ruin the happiness of your present daniellegasser1 right,42.9673,-88.2798,2013-04-12 13:40:45
small_green,Chicago,xKommanderKushx,coolin,40.7695,-87.986,2013-04-12 14:40:27
small_green,Chicago,CrystalMoenaert,oh hey there grand river i see you flooded downtowngr httptcoxx3k1tldwo,42.965,-85.6802,2013-04-12 14:41:08
small_green,Chicago,Boweeezzy,willsmassie good tackle gotta keep his head up though/
asswhoopin,41.8968,-87.9464,2013-04-12 16:40:22
small_green,Chicago,morgeymae,if i dont have a chubby brown haired son ill be so disappointed but if i do ill def dress him like this nachoo httptcohsgaqlcbmi,40.1417,-88.252,2013-04-12 17:41:17
small_green,Chicago,foggyskies,fourwindscasino should be interesting agnew is a skilled kid great jab but sometimes he wont throw enough punches to keep top guys off,42.282,-85.6471,2013-04-12 17:42:15
small_green,Chicago,LoneWolfAniro,albinokitsune makes me pine for days of old when my grandma did the same thing,41.8549,-87.6419,2013-04-10 17:17:20
small_green,Chicago,my_milkshake,“mcsquirter1234 lmbeauyo beau youre that girl” i just literally died reading this,41.5869,-87.0909,2013-04-10 19:17:54
small_green,Chicago,AshleyMurrell4,womencrushwednesday😍 mitchellfarms1 dancing his little heart out 🙆 httptcosljalngqoy,41.2774,-85.8158,2013-04-10 19:17:54
small_green,Chicago,hayleylesnik,😱😱😩😩😖😖😰😰⚡⚡/
its thunderstorming,40.5236,-88.9896,2013-04-10 20:17:58
small_green,Chicago,NaturallyMercer,i kneed a girl best friend who is as crazy as i am and isnt afraid to get ratchet,40.4865,-86.1415,2013-04-10 21:18:13
small_green,Chicago,savedbybiebah1d,justinbieber can you please come back to chicago ily,41.746,-88.2994,2013-04-10 22:17:45
small_green,Chicago,d_ohanlon15,all my motivational quotes are from calvin and hobbes justsayin,41.5119,-87.8117,2013-04-11 00:17:20
small_green,Chicago,ryeflyy,fuck you harper trout will always be better than you,41.5958,-87.8111,2013-04-11 00:17:36
small_green,Chicago,viviana3carcamo,daisyguera i wish i could kiss you  and fucking till we cant  wish we could have a conversation and i can hold your hand,41.922,-87.9832,2013-04-11 00:17:38
small_green,Chicago,KillaLordDee,tatigorgeouss fb  ,41.8798,-87.7291,2013-04-11 05:17:10
small_green,Chicago,scubasteve475,brosephthomson i can either fix it and sell it i found a 240 i like or keep it and wait for it to blow up again,43.1338,-85.351,2013-04-11 05:17:19
small_green,Chicago,Essy_Jo,clay and my dad have been hashing it out over my stepmomprobs for three hours ill keep you updated,42.9251,-87.9588,2013-04-11 05:17:46
small_green,Chicago,MandoGarciaa,cachsosaa si ya mireee jejeeeeje,42.264,-88.1581,2013-04-11 05:18:20
small_green,Chicago,sehrishe10,props to all the niggas who rememberkeep up with all their hoes birthdays 👏👏👏,42.0396,-87.7577,2013-04-11 06:18:25
small_green,Chicago,mikederuzzo,“tbals16 mikederuzzo prepare yourself” ill try,41.6508,-88.1769,2013-04-11 06:18:59
small_green,Chicago,i_be_lupe,thats when ill get to atlanta,42.3018,-89.1115,2013-04-11 07:18:31
small_green,Chicago,McClain21,i guess i should go to bed cant be skipping this class again,41.8162,-87.8013,2013-04-11 08:18:25
small_green,Chicago,pig068,iitweetrealness  u welcome now follow me,41.7701,-87.5721,2013-04-11 13:17:53
small_green,Chicago,TwltterlessAdam,i have money down sierrakok still doesnt come,42.8768,-85.7706,2013-04-11 11:17:18
small_green,Chicago,CourtTheTruth,nt finna do shit at wrk today,43.1682,-87.9949,2013-04-11 11:18:49
small_green,Chicago,KydSplash,white girl with a booty ,41.1597,-87.8675,2013-04-11 12:17:20
small_green,Chicago,McGuire1978,jeremiahharbert good morning,41.8808,-87.6256,2013-04-11 12:17:40
small_green,Chicago,ChrisH9055,f you rain i really wanted to go to thirsty thursday tonight grrrr,41.2262,-85.1131,2013-04-11 12:18:09
small_green,Chicago,kel_kel12,jstauff22 haha no problem it was fun hope today goes good for you love ya,42.9641,-85.6866,2013-04-11 14:17:15
small_green,Chicago,BoobieNumber34,meekcaciboi88 oms we on that,40.7281,-89.6333,2013-04-11 16:17:59
small_green,Chicago,rachaeleigh91,lokocoko in case you were wondering where the remotes were redthunderchevy found them on top of the fridge httptcoz7join5iel,42.842,-85.519,2013-04-09 18:20:13
small_green,Chicago,KyleBuunga,naaa not with dreads tho chica,40.6674,-89.591,2013-04-09 19:21:23
small_green,Chicago,NathashaParker,google searches for all major mental illnesses including eating disorders and adhd increase during the winter httptcoqmlyzvr576,42.0466,-87.6797,2013-04-09 19:21:31
small_green,Chicago,Kelsgould,mtvshae if i die in raleigh at least i will die free rock me mama like a wagon wheel,42.9773,-85.6514,2013-04-09 19:21:35
small_green,Chicago,kenilitok,coming home right after school is the best,41.8605,-87.975,2013-04-09 20:18:08
small_green,Chicago,Hernandezl141,it may be 55 degrees outside but it feels like 65 to me,41.6674,-87.6842,2013-04-09 21:17:30
small_green,Chicago,Smittykk,why am i trying on prom dresses right now iwishiwasgoing sopretty thesewerethedays,42.8795,-85.7549,2013-04-09 21:17:58
small_green,Chicago,kenya3oas,i love basketball,43.2424,-86.2,2013-04-09 21:17:58
small_green,Chicago,benniuskellius,eeeee errr eeeee errr sound in my bedbeat it up beat it up,42.8366,-88.7492,2013-04-09 21:18:27
small_green,Chicago,laurennn_x333,oh the look in your eyes when we make love 💜  timmcgraw,40.1171,-88.0426,2013-04-09 23:17:10
small_green,Chicago,Bonafide_1991,iloveangel ,41.9136,-87.7821,2013-04-09 23:17:31
